y,x,class
15.072962122658016,15.072962122658023,no_correction
14.976402901487518,14.97640290148752,no_correction
14.127653834008399,14.12765383400839,no_correction
14.111557893096323,14.111557893096323,no_correction
14.08456763441987,14.084567634419873,no_correction
15.51349300020378,15.51349300020378,no_correction
15.13320829178706,15.133208291787058,no_correction
14.59733040266915,14.597330402669156,no_correction
13.549798390009444,13.549798390009446,no_correction
14.977706938022328,14.977706938022328,no_correction
15.615814243352084,15.615814243352103,no_correction
15.131100378746572,15.131100378746572,no_correction
15.69270033311462,15.692700333114622,no_correction
14.619176549986035,14.619176549986033,no_correction
14.7270327892298,14.727032789229797,no_correction
15.432160504883827,15.43216050488383,no_correction
14.300603486708916,14.300603486708907,no_correction
15.59735340107763,15.597353401077637,no_correction
17.09946324772147,17.099463247721477,no_correction
13.13758120946932,13.137581209469317,no_correction
14.402916654166102,14.402916654166102,no_correction
15.204348787870762,15.204348787870773,no_correction
14.482850476442513,14.482850476442513,no_correction
14.476554869647334,14.476554869647321,no_correction
15.48507122492146,15.485071224921453,no_correction
16.14728128870069,16.147281288700682,no_correction
14.676828111978763,14.676828111978761,no_correction
14.84572862921283,14.845728629212838,no_correction
16.0889564355173,16.0889564355173,no_correction
15.63001358251567,15.630013582515673,no_correction
15.513385982750425,15.513385982750425,no_correction
15.85706402009996,15.857064020099962,no_correction
15.17921527914538,15.179215279145383,no_correction
16.28393376648857,16.283933766488577,no_correction
14.446392012911458,14.446392012911469,no_correction
17.05120203008065,17.051202030080653,no_correction
14.306958423082504,14.306958423082502,no_correction
14.66790174079412,14.667901740794115,no_correction
15.607319786324721,15.607319786324716,no_correction
15.328881532171877,15.328881532171888,no_correction
14.982138289363812,14.982138289363807,no_correction
14.773113210131894,14.773113210131903,no_correction
15.030528923421427,15.030528923421425,no_correction
14.22216049421777,14.222160494217755,no_correction
14.105151383423564,14.105151383423573,no_correction
15.700870951634245,15.700870951634238,no_correction
15.225910483298478,15.22591048329847,no_correction
16.1068135779664,16.10681357796641,no_correction
14.968390181627184,14.968390181627184,no_correction
15.665104484372373,15.665104484372373,no_correction
14.915233623769957,14.915233623769957,no_correction
13.986291936391284,13.986291936391284,no_correction
14.67398379965366,14.673983799653657,no_correction
14.792118430781576,14.792118430781574,no_correction
15.6649152264001,15.66491522640011,no_correction
15.043683418672181,15.043683418672192,no_correction
14.343015357333993,14.343015357333986,no_correction
14.355809708756048,14.355809708756054,no_correction
16.448419005430615,16.448419005430612,no_correction
15.494778539975355,15.494778539975357,no_correction
15.56380709639983,15.563807096399831,no_correction
14.110883464171987,14.110883464171994,no_correction
15.663754333611616,15.663754333611621,no_correction
15.633282179429203,15.63328217942921,no_correction
14.11138108958205,14.111381089582052,no_correction
15.193197384129911,15.193197384129904,no_correction
15.958107228964474,15.958107228964478,no_correction
16.136436024373097,16.136436024373086,no_correction
14.262956359758864,14.26295635975886,no_correction
15.942068288204755,15.942068288204759,no_correction
14.91013045459259,14.910130454592585,no_correction
15.268324947747283,15.268324947747285,no_correction
14.471873799458912,14.47187379945891,no_correction
15.238497943048785,15.238497943048783,no_correction
15.368234689294175,15.368234689294177,no_correction
15.40832400258413,15.408324002584129,no_correction
15.30793270248615,15.307932702486154,no_correction
15.25209684078377,15.252096840783764,no_correction
13.616315461489773,13.616315461489775,no_correction
15.611203096715972,15.611203096715967,no_correction
15.067034631847294,15.0670346318473,no_correction
14.289206671624664,14.289206671624669,no_correction
15.193521379679783,15.19352137967979,no_correction
15.557164365262354,15.557164365262363,no_correction
14.791648055131173,14.791648055131171,no_correction
14.436171437224907,14.436171437224921,no_correction
14.811913512546212,14.811913512546205,no_correction
15.221448453656132,15.221448453656135,no_correction
14.042841852931346,14.04284185293134,no_correction
15.557178053812665,15.557178053812668,no_correction
16.15170265771411,16.15170265771411,no_correction
14.873510688694921,14.873510688694934,no_correction
14.831723453634368,14.831723453634368,no_correction
14.421970054759967,14.421970054759969,no_correction
15.402770020326845,15.40277002032684,no_correction
16.139871304347995,16.139871304347995,no_correction
14.251091408420134,14.251091408420136,no_correction
15.616232971494307,15.616232971494313,no_correction
13.647188443023593,13.647188443023591,no_correction
14.944665022094743,14.944665022094753,no_correction
15.056174478882488,15.05617447888249,no_correction
16.26216796970211,16.26216796970211,no_correction
15.039370395629215,15.039370395629213,no_correction
14.54779058364556,14.547790583645558,no_correction
14.743146321767403,14.743146321767403,no_correction
14.90216307173757,14.902163071737565,no_correction
16.438774231523915,16.438774231523908,no_correction
14.02384605461246,14.023846054612463,no_correction
15.761499284111144,15.76149928411114,no_correction
14.862096748752371,14.862096748752373,no_correction
15.264277886192636,15.264277886192632,no_correction
16.024898502369208,16.024898502369215,no_correction
15.895419066526973,15.89541906652696,no_correction
14.537926346066333,14.537926346066342,no_correction
14.080872733555841,14.080872733555845,no_correction
14.465389049592241,14.465389049592236,no_correction
14.281046779404901,14.281046779404925,no_correction
14.028255245826527,14.028255245826527,no_correction
15.948722366435295,15.948722366435286,no_correction
15.107614525847938,15.107614525847936,no_correction
15.888165935790246,15.888165935790244,no_correction
15.87973562759916,15.879735627599162,no_correction
13.96633555756183,13.96633555756184,no_correction
15.26428030283044,15.264280302830437,no_correction
14.837673516054798,14.837673516054814,no_correction
15.458415494037046,15.458415494037027,no_correction
13.920008907664311,13.920008907664325,no_correction
16.388123929405726,16.388123929405722,no_correction
14.823285452848834,14.823285452848825,no_correction
15.04862026456353,15.04862026456353,no_correction
15.357797083050341,15.357797083050341,no_correction
15.045644352275543,15.045644352275538,no_correction
15.407731367233126,15.407731367233117,no_correction
15.13091095459839,15.130910954598388,no_correction
14.798772984305504,14.798772984305508,no_correction
16.39816130715492,16.398161307154915,no_correction
